ID,Ссылка на страницу с игрой,Название игры,Авторы,Издатель,Год выпуска,Платформа,Жанр,Дата выхода,Графика,Музыка,Язык интерфейса,Описание игры,Имя файла 1,Описание файла 1,Имя файла 2,Описание файла 2,Имя файла 3,Описание файла 3,Имя файла 4,Описание файла 4,Имя файла 5,Описание файла 5,Скриншот 1,Скриншот 2,Скриншот 3,Скриншот 4,Скриншот 5,Скриншот 6,Скриншот 7,Скриншот 8,Скриншот 9,Скриншот 10,Скриншот 11,Скриншот 12
446,https://r-games.net/446-kadet-2.html,КАДЕТ 2,Дженгуров Г.В.,АКТ,1991,БК0010,Аркада,1991,,,Русский,"Ваша задача: пройти все комнаты замка, собирая контейнеры с препаратом Х-6. Будьте осторожны - дом охраняется супер роботами : страж М :",kadet2c42a.zip,,,,,,,,,,1342162715_1.jpg,1296826903_1.jpg,,,,,,,,,,
20719,https://r-games.net/20719-kak-stat-bogatym.html,КАК СТАТЬ БОГАТЫМ,Желтый П.Н.,,1989,БК0010,Логическая,1989.12.14,,,Русский,Игру добавил Eggman,teacherc5fa.zip,,,,,,,,,,,,,,,,,,,,,
569,https://r-games.net/569-kalah-focal.html,КАЛАХ (ФОКАЛ),,,,БК0010 ФОКАЛ,Логическая,,,,,,kalah_foc76b1.zip,,,,,,,,,,,,,,,,,,,,,
570,https://r-games.net/570-kapital-shou.html,КАПИТАЛ ШОУ,,,,БК0010,"Логическая, Азартная",,,,,"Игра сделана по мотивам телевизионной передачи Поле Чудес, но в данной версии игры нет вопросов, а слово Вы должны угадать либо перебором всех букв или используя свою интуицию :)",capital-show886c.zip,,,,,,,,,,,,,,,,,,,,,
21103,https://r-games.net/21103-katakomby-sekretnyy-farvater.html,КАТАКОМБЫ (СЕКРЕТНЫЙ ФАРВАТЕР),"Ивченко А., Макошенко Д.",AD corp.,,БК0010,Лабиринт,,,,,,katakomby7db2.zip,,,,,,,,,,1321339762_1.jpg,1321339821_2.jpg,1321339775_3.jpg,1321339837_4.jpg,,,,,,,,
31723,https://r-games.net/31723-kvadraty-beysik.html,КВАДРАТЫ (БЕЙСИК),Кривенкова Н.А.,"ЦНИИ ""Электроника""",,БК0010-01 БЕЙСИК,Обучающая,,,,,"Образовательная игра для детей. В этой игре ребенку предлагается правильно ответить на вопрос, каким по счету, расположен квадрат указанного цвета, в наборе квадратов, если считать с указанной стрелкой направлении. При правильном ответе Буратино начнет улыбаться, при неправильном - грустить.",SQUADe817.zip,,,,,,,,,,,,,,,,,,,,,
205,https://r-games.net/205-kegli-beysik.html,КЕГЛИ (БЕЙСИК),,,,БК0010,,,,,,Жанр: Спортивная Разработчик: GEN corp. Издатель: CHEK Дата выхода: 1993 Платформа: БК0010-01 (БЕЙСИК),kegli_basicf1a1.zip,,,,,,,,,,1395400003_r-games.net_1.png,1395400013_r-games.net_2.png,1395399992_r-games.net_3.png,,,,,,,,,
20769,https://r-games.net/20769-klaviaturnyy-trenazher-18.html,КЛАВИАТУРНЫЙ ТРЕНАЖЁР (18+),Шаклеин В.Г.,,1994,БК0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31718,https://r-games.net/31718-klavishi-beysik.html,КЛАВИШИ (БЕЙСИК),Осипова Т.Г.,,,БК0010-01 БЕЙСИК,Обучающая,,,,,Имя файла:TANUSH.zip Формат:zip Размер:3.02 Kb Загружен:21-06-2013 14:41 Скачиваний:57 MD5:e11f42c3be0accbe04c13993d14eac63,TANUSH04e3.zip,,,,,,,,,,,,,,,,,,,,,
738,https://r-games.net/738-klad.html,КЛАД,Баранов Д.Г.,,1987,БК0010,Лабиринт,1987,,,Русский,"Бегаем по лабиринту, собираем клады, убегаем от чудиков. Эта версия игры отличается новыми уровнями.",klad5602.zip,,,,,,,,,,,,,,,,,,,,,
739,https://r-games.net/739-klad.html,КЛАД,Баранов Д.Г.,,1987,БК0010,Лабиринт,1987,,,Русский,,klad11e86.zip,,,,,,,,,,,,,,,,,,,,,
898,https://r-games.net/898-klad-redaktor.html,КЛАД (РЕДАКТОР),,,,БК0010,,,,,,Имя файла:klad_redactor.zip Формат:zip Размер:1.02 Kb Загружен:16-02-2011 19:24 Скачиваний:130 MD5:aacea10fba5b310ce6363bfe890936d2,klad_redactor5cbe.zip,,,,,,,,,,,,,,,,,,,,,
32564,https://r-games.net/32564-klad-10.html,КЛАД 10,,,1991,БК0010,Лабиринт,1991,,,Русский,"Игра заключается в том,чтобы пройти все лабиринты, собирая все клады и избегая встреч с синими человечками, стараться не упасть в воду и набрать максимальное число очков.",Klad109240.zip,,,,,,,,,,1405320582_r-games.net_1.png,1405320538_r-games.net_2.png,,,,,,,,,,
740,https://r-games.net/740-klad-2.html,КЛАД 2,Баранов Д.Г.,,1988,БК0010,Лабиринт,1988,,,Русский,Продолжение игры «Клад» для БК-0010: новые приключения и опасности.,klad21209.zip,,,,,,,,,,,,,,,,,,,,,
741,https://r-games.net/741-klad-3.html,КЛАД 3,Баранов Д.Г.,,,БК0010,Лабиринт,,,,Русский,"Бегаем по лабиринту, собираем клады, убегаем от чудиков",klad332f8.zip,,,,,,,,,,1402469400_r-games.net_1.png,1402469337_r-games.net_2.png,1402469351_r-games.net_3.png,,,,,,,,,
21104,https://r-games.net/21104-klad-4.html,КЛАД 4,Баранов Д.Г.,К&K&K,1989,БК0010,"Аркада, Лабиринт, Логическая",1989,,,,"Игра заключается в том,чтобы пройти все лабиринты, собирая все клады и избегая встреч с зелеными человечками, стараться не упасть в воду и набрать максимальное число очков.",klad4dd2c.zip,,,,,,,,,,1321340824_1.jpg,1321340823_3.jpg,1321340814_2.jpg,,,,,,,,,
32563,https://r-games.net/32563-klad-5.html,КЛАД 5,,,,БК0010,"Лабиринт, Аркада",,,,,"Игра заключается в том,чтобы пройти все лабиринты, собирая все клады и избегая встреч с синими человечками, стараться не упасть в воду и набрать максимальное число очков.",klad5e568.zip,,,,,,,,,,1405320084_r-games.net_1.png,1405320099_r-games.net_2.png,1405320089_r-games.net_3.png,1405320101_r-games.net_4.png,,,,,,,,
899,https://r-games.net/899-klingi-focal.html,КЛИНГИ (FOCAL),Коноплев П.,,1986,БК0010 ФОКАЛ,Квест,1986,,,,"На галактику напали инопланетные чудовища ""КЛИНГИ"". Игрок, являющийся как бы командиром звездолета, должен уничтожить их за 100 звездных лет (из-за теории относительности они не равны обычным), пока выделяемый клингами ""КЛИНГОН"" не заполнит всю галактику. Галактика разделена на 64 квадрата, каждый из них - на 64 сектора; Оружие действует в ппределах одного квадрата. В каждом секторе безвылазно пьянствуют несколько клингов. Их нужно найти и уничтожить. Для этого Вы должны подавать команды:",klingfocf45a.zip,,,,,,,,,,,,,,,,,,,,,
20720,https://r-games.net/20720-klon.html,КЛОН,Дженгуров Г.В.,АКТ,,БК0010,"Аркада, Лабиринт",,,,Русский / Английский,"Ваша задача - арестовать проффесора Франкенштейна, производящего супер роботов в своем доме.",klone3ae.zip,,,,,,,,,,,,,,,,,,,,,
571,https://r-games.net/571-kod-6.html,КОД-6,Лузянин Д.,,1988,БК0010,Логическая,1988,,,,"Цель игры состоит в том, чтобы разгадать комбинацию, составленную компьютером.",cod-6b55b.7z,,,,,,,,,,,,,,,,,,,,,
743,https://r-games.net/743-kolobok.html,КОЛОБОК,Водениктов А.И.,,,БК0010,"Аркада, Лабиринт",,,,,"Игра напоминает собой PACMAN. Для перехода на следующий уровень необходимо собрать все точки в лабиринте, не попавшись в лапы Лис, кишащих в лабиринте.",kolobok0ba7.zip,,,,,,,,,,,,,,,,,,,,,
20721,https://r-games.net/20721-kolobok-2.html,КОЛОБОК 2,Водениктов А.И.,,,БК0010,"Аркада, Логическая",,,,,"Продолжение игры «Колобок». Чтобы перейти на следующий уровень, вам предстоит очистить игровое поле, избегая опасностей в виде хитрых Лис.",kolobok2a61c.zip,,,,,,,,,,,,,,,,,,,,,
572,https://r-games.net/572-koloris.html,КОЛОРИС,Кочнов С.В.,,1991,БК0010,Логическая,1991,,,Русский / Английский,"Одна из разновидностей тетриса, только необходимо не просто разложит ряд фигур, но и подобрать их по цвету.",colorisbk5b52.zip,,coloris-6m7c2b.zip,,,,,,,,,,,,,,,,,,,
20722,https://r-games.net/20722-koni-focal.html,КОНИ (FOCAL),Коренков В.,,,БК0010 ФОКАЛ,Логическая,,,,Русский,,konifocalb5fd.zip,,,,,,,,,,,,,,,,,,,,,
840,https://r-games.net/840-korolevskiy-pasyans.html,КОРОЛЕВСКИЙ ПАСЬЯНС,Иванов Ю.В.,CHEK,,БК0010,"Азартная, Логическая",,,,Русский,Классический пасьянс с широкими комбинационными возможностями.,korol_pasians4c50.zip,,,,,,,,,,,,,,,,,,,,,
865,https://r-games.net/865-korolevstvo.html,КОРОЛЕВСТВО,CHP corp.,,1995,БК0010,Стратегия,1995,,,Русский,В игре Королевство Вам предлагается ответственная и достаточно трудная задача - будучи королем продержаться на троне как можно дольше.,korolevstvo0a72.zip,,,,,,,,,,,,,,,,,,,,,
866,https://r-games.net/866-korolevstvo-eyforiya-focal.html,КОРОЛЕВСТВО ЭЙФОРИЯ (FOCAL),,,,БК0010 ФОКАЛ,Стратегия,,,,Русский,"Вы правитель королевства Эйфория. У вас есть деньги, золото, солдаты, крестьяне, еда и земля. Вы воюете, Вы торгуете, Вы отправляете великие караваны и прочее, прочее, прочее... Но никогда нельзя быть уверенным в завтрашнем дне - то на Вас нападут, то королева помрет, то крестьяне взбунтуются, то неурожай, то своруют из казны золото...",eforia4_foc8755.zip,,,,,,,,,,,,,,,,,,,,,
447,https://r-games.net/447-kosa.html,КОСА,,,,БК0010,Аркада,,,,Русский,"Ваша задача скосить все поле. Сложность в том, что вокруг поля растут кусты клубники, нужно быть аккуратней, на поле валяется куча камней, а бензин в косилке может закончиться.",kosabk8e95.zip,,,,,,,,,,,,,,,,,,,,,
448,https://r-games.net/448-kosilka.html,КОСИЛКА,Власова И.,"НИИ ФТТ, ЛГУ им.П.Стучки",1986,БК0010,Аркада,1986,,,Русский,Вам предстоит скосить поле. В Вашем распоряжении косилка. В начале игры она заправлена 100 л бензина. При движении она расходует 1 литр бензина за 1 шаг и 2 литра если идет уже по скошенному полю. Можно пополнять запасы подобрав ведерко.,kosilkad6c5.zip,,,,,,,,,,1342162433_1.jpg,1296827193_1.jpg,,,,,,,,,,
867,https://r-games.net/867-kosmicheskaya-voyna-focal.html,КОСМИЧЕСКАЯ ВОЙНА (ФОКАЛ),,,,БК0010 ФОКАЛ,Стратегия,,,,Русский,"Ваш корабль ""Освободитель"" находится в патрульном полете, охраняй пространство космической конфедерации от набегов Клингов.",startrek_foc961c.zip,,,,,,,,,,,,,,,,,,,,,
449,https://r-games.net/449-kosmicheskaya-ohota.html,КОСМИЧЕСКАЯ ОХОТА,Камнев С.,,,БК0010,Аркада,,,,Русский,Вам нужно за 120 секунд уничтожить как можно больше вредных и опасных инопланетных чудовищ.,ohotnik16c6.zip,,,,,,,,,,1342161454_1.jpg,1296827271_1.jpg,,,,,,,,,,
450,https://r-games.net/450-kosmicheskiy-patrul.html,КОСМИЧЕСКИЙ ПАТРУЛЬ,Савин В.,SW corp.,,БК0010,Аркада,,,,,"Вы командир космического модуля, патрулирующего один из околосолнечных районов Галактики. Ваша задача - уничтожить максимальное количество вражеских модулей.",patrol7e7a.zip,,,,,,,,,,1296827432_1.jpg,1296827463_2.jpg,1296827418_3.jpg,1296827482_4.jpg,1296827459_5.jpg,,,,,,,
302,https://r-games.net/302-kosmoprohodcy.html,КОСМОПРОХОДЦЫ,Дженгуров Г.В.,АКТ,,БК0010,Леталка-Стрелялка,,,,,"Ваша задача - подстрелить всех пришельцев на экране. Задача осложняется тем, что пришельцы постоянно скачут по экрану в хаотическом порядке и стреляют в Вас ответным огнем.",kosmoprohodci5f1f.zip,,,,,,,,,,1360583965_1.png,1360583904_2.png,1360583912_3.png,,,,,,,,,
574,https://r-games.net/574-kosti-focal.html,КОСТИ (FOCAL),,,,БК0010 ФОКАЛ,Логическая,,,,,,kosti_foc81a9.zip,,,,,,,,,,,,,,,,,,,,,
575,https://r-games.net/575-krazha.html,КРАЖА,CHP corp.,,1995,БК0010,Логическая,1995,,,Русский,"Коллекция из 3 логических игр: Кража, Эвонка, Быки и Коровы.",krajac66b.zip,,,,,,,,,,,,,,,,,,,,,
451,https://r-games.net/451-krepost.html,КРЕПОСТЬ,Дженгуров Г.В.,АКТ,1991,БК0010,Аркада,1991,,,,"Ваша задача, управляя летающим аппаратом, собирать людей с крепости. Но крепость очень хорошо защищена установками ПВО.",krepost1f9b.zip,,,,,,,,,,1342160979_1.jpg,1296827698_1.jpg,1296827668_2.jpg,,,,,,,,,
452,https://r-games.net/452-krutye-rebyata.html,КРУТЫЕ РЕБЯТА,Дженгуров Г.В.,АКТ,1991,БК0010,Аркада,1991,,,Русский / Английский,"Ваша задача, собрать все алмазы в лабиринте, но не всё так просто, алмазы хорошо охраняются.",krutie_rebyta2532.zip,,,,,,,,,,1342160773_1.jpg,1296827869_1.jpg,1296827815_2.jpg,,,,,,,,,
